date,pic_corr,roll_corr,gap,pic_cov,roll_cov,gap_cov,cos,real_corr,err,err_cov,pair21,pv63,jm21,crowded,q
2015-08-25,0.0357751,0.529526,-0.493751,6.94349e-07,1.10803e-05,-1.03859e-05,-0.143128,-0.0311031,-0.560629,-1.18581e-05,-0.0154785,0.0636823,0,0,0
2015-08-26,0.0383674,0.531005,-0.492638,7.47065e-07,1.11345e-05,-1.03874e-05,-0.143128,0.0110653,-0.51994,-1.08592e-05,-0.0185347,0.0654011,0,0,0
2015-08-28,0.723483,0.52174,0.201743,1.54313e-05,1.10104e-05,4.42099e-06,0.558636,0.520222,-0.00151742,1.94048e-06,-0.014518,0.0647674,0,0,3
2015-09-01,0.724635,0.523848,0.200787,1.55076e-05,1.11164e-05,4.39112e-06,0.558636,0.518741,-0.00510754,1.74267e-06,-0.0197624,0.0633961,0,0,3
2015-09-02,0.726786,0.534229,0.192557,1.55899e-05,1.13899e-05,4.20004e-06,0.558636,0.516737,-0.0174916,1.41979e-06,-0.0215017,0.0637892,0,0,3
2015-09-03,0.725376,0.533419,0.191957,1.55436e-05,1.13704e-05,4.17323e-06,0.558636,0.513416,-0.0200039,1.28073e-06,-0.0145315,0.0638265,0,0,3
2015-09-04,0.726026,0.534848,0.191178,1.5571e-05,1.14163e-05,4.15464e-06,0.558636,0.497097,-0.0377514,8.14703e-07,-0.0182698,0.0624892,0,0,3
2015-09-09,0.728327,0.544518,0.183809,1.5705e-05,1.16768e-05,4.02815e-06,0.558636,0.48593,-0.0585878,6.73817e-08,-0.0265515,0.0615436,1,0,3
2015-09-10,0.729341,0.547841,0.1815,1.57847e-05,1.17923e-05,3.99241e-06,0.558636,0.486222,-0.0616193,2.05125e-08,-0.0209035,0.0614167,0,0,3
2015-09-11,0.729707,0.548272,0.181435,1.58161e-05,1.18123e-05,4.0038e-06,0.558636,0.496173,-0.0520993,5.08455e-08,-0.0199176,0.0610839,0,0,3
2015-09-15,0.72672,0.546152,0.180569,1.58322e-05,1.18246e-05,4.0076e-06,0.558636,0.495726,-0.0504253,6.39099e-08,-0.0141404,0.0618019,0,0,3
2015-09-16,0.72632,0.545649,0.180671,1.58276e-05,1.18155e-05,4.01215e-06,0.558636,0.496562,-0.049087,2.69664e-08,-0.00962568,0.0617141,0,0,3
2015-09-17,0.723773,0.54732,0.176454,1.5734e-05,1.18523e-05,3.88174e-06,0.558636,0.495493,-0.0518266,7.79892e-08,-0.0152698,0.0623097,0,0,3
2015-09-18,0.722044,0.546727,0.175317,1.5718e-05,1.18569e-05,3.8611e-06,0.558636,0.4962,-0.050527,1.99259e-07,-0.0175338,0.0626066,0,0,3
2015-09-22,0.722342,0.550379,0.171963,1.57408e-05,1.19123e-05,3.82852e-06,0.558636,0.480223,-0.0701565,-6.15517e-07,-0.0263961,0.0612875,1,0,3
2015-09-23,0.724423,0.553474,0.170949,1.5893e-05,1.20826e-05,3.81044e-06,0.558636,0.496302,-0.0571714,-3.26333e-07,-0.0277677,0.0612774,1,0,3
2015-09-25,0.722671,0.550872,0.171799,1.58759e-05,1.205e-05,3.82587e-06,0.558636,0.497937,-0.0529345,-2.87658e-07,-0.0188826,0.0605597,0,0,3
2015-09-29,0.724264,0.554425,0.169839,1.60704e-05,1.2229e-05,3.84136e-06,0.558636,0.497905,-0.0565198,-5.25443e-07,-0.0113375,0.0606465,0,0,3
2015-09-30,0.666843,0.55435,0.112493,1.83751e-05,1.22447e-05,6.13041e-06,0.353641,0.489289,-0.0650616,3.50386e-07,-0.00199893,0.0606156,0,0,2
2015-10-02,0.662856,0.555533,0.107323,1.82714e-05,1.23997e-05,5.87173e-06,0.353641,0.455321,-0.100212,-9.96935e-07,0.0112633,0.0590636,0,0,2
2015-10-06,0.661398,0.556173,0.105225,1.84562e-05,1.25572e-05,5.89896e-06,0.353641,0.429906,-0.126267,-2.28294e-06,0.0195019,0.0581796,0,0,2
2015-10-07,0.664635,0.560723,0.103912,1.87588e-05,1.28127e-05,5.94614e-06,0.353641,0.430949,-0.129774,-2.46864e-06,0.022424,0.0595317,0,0,2
2015-10-08,0.665204,0.560385,0.104819,1.87759e-05,1.27913e-05,5.98457e-06,0.353641,0.428197,-0.132188,-2.4828e-06,0.0270484,0.0596449,1,0,2
2015-10-09,0.664423,0.564137,0.100286,1.87167e-05,1.28485e-05,5.86813e-06,0.353641,0.39767,-0.166467,-3.05032e-06,0.0287012,0.0602926,1,0,2
2015-10-13,0.662143,0.562169,0.0999742,1.86745e-05,1.28126e-05,5.86193e-06,0.353641,0.398058,-0.16411,-2.93823e-06,0.0294166,0.0611223,1,0,2
2015-10-14,0.661754,0.562359,0.0993951,1.86586e-05,1.28223e-05,5.83626e-06,0.353641,0.414625,-0.147733,-2.28665e-06,0.0281251,0.0624376,1,0,2
2015-10-15,0.660661,0.561898,0.0987632,1.85478e-05,1.28127e-05,5.73518e-06,0.353641,0.416045,-0.145853,-2.20104e-06,0.0280831,0.0619812,1,0,2
2015-10-16,0.659728,0.562871,0.096857,1.84923e-05,1.28729e-05,5.61934e-06,0.353641,0.424606,-0.138265,-2.07036e-06,0.0240256,0.0619158,0,0,2
2015-10-20,0.658764,0.562181,0.0965832,1.84805e-05,1.28788e-05,5.60175e-06,0.353641,0.420925,-0.141256,-2.2392e-06,0.0264459,0.0661032,1,0,2
2015-10-21,0.659174,0.562757,0.0964171,1.85254e-05,1.29118e-05,5.61361e-06,0.353641,0.417002,-0.145754,-2.44342e-06,0.0179049,0.0658316,0,0,2
2015-10-22,0.66119,0.563297,0.0978933,1.83526e-05,1.28347e-05,5.51785e-06,0.353641,0.408568,-0.154729,-2.56791e-06,0.0270345,0.066217,1,0,2
2015-10-23,0.662194,0.565934,0.0962596,1.83944e-05,1.28827e-05,5.51164e-06,0.353641,0.410207,-0.155727,-2.79204e-06,0.0150597,0.0655122,0,0,2
2015-10-27,0.663011,0.567666,0.0953443,1.84617e-05,1.29678e-05,5.4939e-06,0.353641,0.416234,-0.151432,-2.81068e-06,0.00888018,0.0654421,0,0,2
2015-10-28,0.661391,0.566772,0.0946189,1.83369e-05,1.29639e-05,5.37297e-06,0.353641,0.411662,-0.15511,-2.98062e-06,0.0129592,0.0656867,0,0,2
2015-10-29,0.66171,0.569547,0.0921635,1.83714e-05,1.30294e-05,5.34195e-06,0.353641,0.451309,-0.118238,-2.39119e-06,0.0113618,0.0664,0,0,2
2015-10-30,0.632212,0.560288,0.0719239,1.3422e-05,1.28622e-05,5.59779e-07,0.208243,0.463692,-0.0965963,-3.19728e-06,0.0133329,0.0700767,0,0,2
2015-11-03,0.631603,0.558355,0.0732472,1.34222e-05,1.28464e-05,5.75768e-07,0.208243,0.462109,-0.0962466,-3.26837e-06,0.020726,0.0698789,0,0,2
2015-11-04,0.631208,0.557357,0.0738508,1.34404e-05,1.28054e-05,6.35008e-07,0.208243,0.447185,-0.110172,-3.40341e-06,0.0231214,0.0701186,0,0,2
2015-11-05,0.630988,0.556539,0.074449,1.34391e-05,1.27893e-05,6.49817e-07,0.208243,0.438798,-0.117741,-3.69785e-06,0.023801,0.0700473,0,0,2
2015-11-06,0.631686,0.556802,0.0748849,1.34881e-05,1.2827e-05,6.61045e-07,0.208243,0.450951,-0.105851,-3.31354e-06,0.0137952,0.0702949,0,0,2
2015-11-10,0.632287,0.556911,0.0753753,1.35032e-05,1.28325e-05,6.7075e-07,0.208243,0.437899,-0.119012,-3.79865e-06,0.0106755,0.0697093,0,0,2
2015-11-11,0.633702,0.555975,0.0777262,1.35794e-05,1.28505e-05,7.28936e-07,0.208243,0.468515,-0.0874601,-3.22558e-06,0.00543485,0.0697621,0,0,2
2015-11-12,0.627866,0.550418,0.0774486,1.3491e-05,1.27629e-05,7.28091e-07,0.208243,0.485848,-0.0645692,-1.84813e-06,0.00107578,0.0727697,0,0,2
2015-11-13,0.628438,0.549201,0.0792373,1.35003e-05,1.27004e-05,7.99947e-07,0.208243,0.478921,-0.0702799,-1.99272e-06,-0.00968452,0.072589,0,0,2
2015-11-17,0.629023,0.549589,0.0794337,1.35055e-05,1.27305e-05,7.75048e-07,0.208243,0.498187,-0.0514016,-1.72757e-06,-0.00614596,0.0727237,0,0,2
2015-11-18,0.62426,0.544803,0.0794571,1.34366e-05,1.26335e-05,8.03168e-07,0.208243,0.535671,-0.00913221,1.63671e-07,-0.0107827,0.0767058,0,0,2
2015-11-19,0.62567,0.543303,0.0823665,1.34657e-05,1.25564e-05,9.09303e-07,0.208243,0.532318,-0.0109852,1.82567e-07,-0.0133348,0.0767417,0,0,2
2015-11-20,0.626003,0.543176,0.0828278,1.34566e-05,1.25312e-05,9.2538e-07,0.208243,0.527152,-0.0160237,-9.19331e-08,-0.0140719,0.0763683,0,0,2
2015-11-24,0.625806,0.544411,0.0813943,1.34096e-05,1.25881e-05,8.2152e-07,0.208243,0.535049,-0.00936281,2.62544e-07,-0.0107509,0.077564,0,0,2
2015-11-25,0.490241,0.546825,-0.0565834,1.27443e-05,1.26256e-05,1.18655e-07,0.156081,0.466228,-0.0805963,3.75616e-07,-0.011104,0.0778289,0,0,2
2015-12-01,0.490519,0.545757,-0.0552378,1.27773e-05,1.25684e-05,2.0887e-07,0.156081,0.473291,-0.0724652,4.0411e-07,-0.00641695,0.0773357,0,0,2
2015-12-02,0.490214,0.543617,-0.0534033,1.28411e-05,1.25596e-05,2.81567e-07,0.156081,0.467278,-0.0763388,-9.99836e-08,-0.0142382,0.0760945,0,0,2
2015-12-03,0.494525,0.549919,-0.0553936,1.30145e-05,1.27674e-05,2.47075e-07,0.156081,0.454951,-0.0949672,-8.84719e-07,-0.00346688,0.0753849,0,0,2
2015-12-04,0.495362,0.552596,-0.0572338,1.30879e-05,1.29269e-05,1.60963e-07,0.156081,0.470697,-0.0818993,-4.13049e-07,0.00196915,0.0757376,0,0,2
2015-12-08,0.496756,0.552536,-0.0557804,1.31321e-05,1.29666e-05,1.65524e-07,0.156081,0.499657,-0.0528788,1.10765e-06,-0.00371961,0.0781103,0,0,2
2015-12-09,0.494625,0.551543,-0.0569178,1.30472e-05,1.28904e-05,1.56768e-07,0.156081,0.500227,-0.0513162,1.35541e-06,-0.00902706,0.0790921,0,0,2
2015-12-10,0.493055,0.551538,-0.0584825,1.29712e-05,1.28865e-05,8.47146e-08,0.156081,0.496091,-0.0554467,1.44457e-06,-0.0133607,0.0791836,0,0,2
2015-12-11,0.491881,0.549936,-0.0580543,1.29411e-05,1.28623e-05,7.88417e-08,0.156081,0.527675,-0.022261,3.49015e-06,-0.0174554,0.0843951,0,0,2
2015-12-15,0.491425,0.552468,-0.0610432,1.29052e-05,1.29576e-05,-5.2317e-08,0.156081,0.533132,-0.019336,3.79478e-06,-0.0267092,0.0858403,1,0,2
2015-12-16,0.493038,0.556244,-0.0632065,1.29731e-05,1.3067e-05,-9.39296e-08,0.156081,0.546182,-0.0100623,3.83626e-06,-0.0299345,0.085516,1,0,2
2015-12-18,0.487792,0.547398,-0.0596056,1.295e-05,1.29841e-05,-3.41442e-08,0.156081,0.558767,0.0113694,4.11998e-06,-0.0291936,0.0873515,1,0,2
2015-12-22,0.490612,0.547065,-0.0564527,1.31449e-05,1.31168e-05,2.80807e-08,0.156081,0.559443,0.012378,4.14355e-06,-0.0285961,0.0879819,1,0,2
2015-12-23,0.489345,0.545313,-0.0559679,1.31218e-05,1.30713e-05,5.04561e-08,0.156081,0.553493,0.0081798,3.91145e-06,-0.0167293,0.087986,0,0,2
2015-12-24,0.491065,0.547143,-0.0560778,1.32236e-05,1.31675e-05,5.60262e-08,0.156081,0.555189,0.00804622,3.797e-06,-0.00732178,0.0879291,0,0,2
2015-12-29,0.489215,0.545316,-0.0561008,1.3201e-05,1.31509e-05,5.00485e-08,0.156081,0.544316,-0.000999746,3.33807e-06,0.00303901,0.0876504,0,0,2
2015-12-30,0.493898,0.549337,-0.055439,1.34424e-05,1.33873e-05,5.50573e-08,0.156081,0.557407,0.00807016,3.97737e-06,-0.00501925,0.0898082,0,0,2
2015-12-31,0.747558,0.550234,0.197324,1.72176e-05,1.34317e-05,3.78591e-06,0.348317,0.803972,0.253738,6.51679e-06,-0.00792095,0.0898471,0,0,3
2016-01-05,0.747817,0.550521,0.197296,1.72065e-05,1.34495e-05,3.757e-06,0.348317,0.792076,0.241555,6.10601e-06,-0.0102054,0.0906944,0,0,3
2016-01-06,0.749271,0.549203,0.200068,1.7294e-05,1.33843e-05,3.9097e-06,0.348317,0.790805,0.241602,6.46771e-06,-0.0124315,0.0905127,0,0,3
2016-01-07,0.746216,0.546648,0.199568,1.72555e-05,1.31696e-05,4.08592e-06,0.348317,0.7708,0.224152,6.35028e-06,-0.0120345,0.0922351,0,0,3
2016-01-08,0.746201,0.5444,0.201802,1.72761e-05,1.30841e-05,4.19203e-06,0.348317,0.770686,0.226287,6.42706e-06,0.000961633,0.0922862,0,0,3
2016-01-12,0.745837,0.544264,0.201573,1.72572e-05,1.30826e-05,4.17459e-06,0.348317,0.771067,0.226803,6.60938e-06,0.00284283,0.0922835,0,0,3
2016-01-13,0.7486,0.54441,0.20419,1.72965e-05,1.30569e-05,4.23959e-06,0.348317,0.771249,0.226839,6.65105e-06,0.00886713,0.0927014,0,0,3
2016-01-14,0.748248,0.546009,0.202239,1.72972e-05,1.3084e-05,4.2132e-06,0.348317,0.774326,0.228317,6.74042e-06,0.00722755,0.0923889,0,0,3
2016-01-20,0.748709,0.550978,0.197731,1.73456e-05,1.31807e-05,4.16484e-06,0.348317,0.776009,0.225032,6.85498e-06,0.00725808,0.0924328,0,0,3
2016-01-21,0.748665,0.550783,0.197882,1.735e-05,1.31652e-05,4.18488e-06,0.348317,0.793437,0.242654,8.43835e-06,0.0078892,0.0940657,0,0,3
2016-01-26,0.749433,0.554294,0.195138,1.74095e-05,1.32787e-05,4.13082e-06,0.348317,0.79183,0.237536,7.92647e-06,0.00830986,0.0937078,0,0,3
2016-01-27,0.750944,0.558127,0.192817,1.74992e-05,1.33926e-05,4.1066e-06,0.348317,0.779895,0.221767,7.47377e-06,0.00117355,0.0934625,0,0,3
2016-01-28,0.748367,0.56212,0.186247,1.72672e-05,1.34981e-05,3.76906e-06,0.348317,0.780177,0.218058,7.46593e-06,0.00189058,0.0938593,0,0,3
2016-01-29,0.935108,0.556422,0.378686,3.26203e-05,1.31767e-05,1.94435e-05,0.78656,0.950478,0.394057,2.97367e-05,0.00312135,0.0936989,0,0,4
2016-02-02,0.935518,0.558092,0.377425,3.28105e-05,1.32589e-05,1.95516e-05,0.78656,0.953701,0.395609,2.9588e-05,-0.00423534,0.0938428,0,0,4
2016-02-03,0.933679,0.559364,0.374315,3.25219e-05,1.3295e-05,1.92269e-05,0.78656,0.954331,0.394967,2.94114e-05,-0.0019993,0.0931556,0,0,4
2016-02-04,0.934321,0.562468,0.371853,3.27097e-05,1.34701e-05,1.92397e-05,0.78656,0.956393,0.393925,2.95835e-05,-0.00163227,0.0928749,0,0,4
2016-02-05,0.933463,0.564868,0.368595,3.25636e-05,1.35169e-05,1.90467e-05,0.78656,0.956656,0.391788,2.96911e-05,-0.00991265,0.0921676,0,0,4
2016-02-09,0.93442,0.56796,0.36646,3.27257e-05,1.3681e-05,1.90447e-05,0.78656,0.955306,0.387346,2.86436e-05,-0.02758,0.0909485,1,0,4
2016-02-10,0.934606,0.572232,0.362374,3.28116e-05,1.38663e-05,1.89453e-05,0.78656,0.955804,0.383572,3.00087e-05,-0.0281939,0.0908825,1,0,4
2016-02-11,0.934777,0.570256,0.364522,3.276e-05,1.37523e-05,1.90076e-05,0.78656,0.956267,0.386011,3.05988e-05,-0.0265362,0.0909829,1,0,4
2016-02-12,0.934915,0.572673,0.362242,3.28162e-05,1.38461e-05,1.89701e-05,0.78656,0.957934,0.385261,3.06629e-05,-0.00945907,0.090964,0,0,4
2016-02-17,0.934631,0.575806,0.358825,3.28838e-05,1.39649e-05,1.89188e-05,0.78656,0.957429,0.381623,3.01102e-05,-0.0020901,0.0903789,0,0,4
2016-02-18,0.935831,0.575878,0.359952,3.29588e-05,1.39495e-05,1.90093e-05,0.78656,0.956885,0.381007,3.03676e-05,-0.00556576,0.0903229,0,0,4
2016-02-19,0.936563,0.571682,0.364881,3.28839e-05,1.37124e-05,1.91715e-05,0.78656,0.955543,0.383861,3.04421e-05,-0.00205483,0.0901964,0,0,4
2016-02-23,0.936341,0.569371,0.36697,3.26096e-05,1.36024e-05,1.90072e-05,0.78656,0.952773,0.383402,2.88114e-05,-0.0113301,0.0866562,0,0,4
2016-02-24,0.938743,0.577995,0.360748,3.31755e-05,1.4084e-05,1.90916e-05,0.78656,0.956254,0.378259,3.16585e-05,-0.0112861,0.0873034,0,0,4
2016-02-25,0.938584,0.577814,0.36077,3.30512e-05,1.40502e-05,1.9001e-05,0.78656,0.95594,0.378126,3.13441e-05,-0.016132,0.0868531,0,0,4
2016-02-26,0.760119,0.577015,0.183104,2.54174e-05,1.4004e-05,1.14134e-05,0.343983,0.852685,0.27567,2.58604e-05,-0.0166164,0.0865334,0,0,3
2016-03-01,0.759673,0.578339,0.181334,2.53527e-05,1.40413e-05,1.13115e-05,0.343983,0.84792,0.269581,2.63789e-05,-0.0235791,0.0872558,0,0,3
2016-03-02,0.759469,0.578477,0.180992,2.51827e-05,1.40256e-05,1.11571e-05,0.343983,0.847209,0.268732,2.68237e-05,-0.0291965,0.0875813,1,0,3
2016-03-03,0.758557,0.580284,0.178274,2.50771e-05,1.41111e-05,1.09661e-05,0.343983,0.847163,0.266879,2.67197e-05,-0.0310413,0.0872908,1,0,3
2016-03-04,0.75897,0.581283,0.177687,2.51354e-05,1.41688e-05,1.09666e-05,0.343983,0.842987,0.261704,2.50983e-05,-0.0182465,0.0852204,0,0,3
2016-03-08,0.760504,0.58684,0.173665,2.53299e-05,1.44929e-05,1.08369e-05,0.343983,0.841873,0.255033,2.46791e-05,-0.0355944,0.0852209,1,0,3
2016-03-09,0.75818,0.58618,0.172,2.50129e-05,1.43776e-05,1.06353e-05,0.343983,0.842503,0.256323,2.51403e-05,-0.0425434,0.0850333,1,0,3
2016-03-10,0.757481,0.588098,0.169383,2.50491e-05,1.44492e-05,1.05999e-05,0.343983,0.847384,0.259286,2.6681e-05,-0.0330879,0.0846123,1,0,3
2016-03-11,0.757036,0.592494,0.164542,2.49656e-05,1.45309e-05,1.04347e-05,0.343983,0.849157,0.256664,2.839e-05,-0.0186975,0.0842924,0,0,3
2016-03-15,0.757341,0.594205,0.163136,2.50347e-05,1.45905e-05,1.04442e-05,0.343983,0.836642,0.242437,2.82968e-05,-0.029149,0.0839817,1,0,3
2016-03-16,0.757343,0.594063,0.16328,2.50664e-05,1.46087e-05,1.04577e-05,0.343983,0.819956,0.225893,2.8871e-05,-0.0238723,0.0842866,0,0,3
2016-03-17,0.757341,0.594337,0.163004,2.50517e-05,1.45951e-05,1.04566e-05,0.343983,0.814809,0.220472,2.73961e-05,-0.0147948,0.0816206,0,0,3
2016-03-18,0.757903,0.59925,0.158653,2.51886e-05,1.4943e-05,1.02455e-05,0.343983,0.830423,0.231174,3.00726e-05,-0.0235693,0.0814595,0,0,3
2016-03-22,0.758934,0.600883,0.158051,2.52203e-05,1.49712e-05,1.02491e-05,0.343983,0.842657,0.241774,3.33448e-05,-0.010758,0.0813135,0,0,3
2016-03-23,0.758467,0.612164,0.146302,2.5221e-05,1.51716e-05,1.00494e-05,0.343983,0.837655,0.225491,3.1687e-05,-0.0214573,0.0773743,0,0,3
2016-03-24,0.762491,0.621445,0.141046,2.57476e-05,1.57057e-05,1.0042e-05,0.343983,0.840419,0.218974,3.11955e-05,-0.0160248,0.0773401,0,0,3
2016-03-29,0.762363,0.619652,0.14271,2.56961e-05,1.56797e-05,1.00164e-05,0.343983,0.842271,0.222618,3.15755e-05,-0.0161777,0.0772909,0,0,3
2016-03-30,0.762901,0.619827,0.143074,2.57191e-05,1.56928e-05,1.00263e-05,0.343983,0.825703,0.205876,3.05178e-05,-0.0325546,0.0763498,1,0,3
2016-03-31,0.685005,0.621734,0.0632709,2.06541e-05,1.57599e-05,4.89416e-06,0.128956,0.744192,0.122458,2.29526e-05,-0.034583,0.0762261,1,0,2
2016-04-05,0.68186,0.618116,0.0637442,2.05899e-05,1.57329e-05,4.85707e-06,0.128956,0.751749,0.133633,2.31549e-05,-0.036945,0.0761836,1,0,2
2016-04-06,0.678502,0.614483,0.0640196,2.04183e-05,1.55543e-05,4.86404e-06,0.128956,0.753797,0.139314,2.38192e-05,-0.0331727,0.0762831,1,0,2
2016-04-07,0.678281,0.614842,0.0634394,2.03979e-05,1.55587e-05,4.83912e-06,0.128956,0.753852,0.13901,2.39658e-05,-0.0401258,0.0762185,1,0,2
2016-04-08,0.674035,0.608343,0.0656924,1.99847e-05,1.51456e-05,4.83911e-06,0.128956,0.751278,0.142934,2.42468e-05,-0.0327881,0.0771884,1,0,2
2016-04-12,0.674802,0.609912,0.0648898,2.00962e-05,1.52547e-05,4.84149e-06,0.128956,0.744363,0.134451,2.2802e-05,-0.013818,0.0750636,0,0,2
2016-04-13,0.67846,0.615044,0.0634159,2.04498e-05,1.55871e-05,4.86271e-06,0.128956,0.740305,0.125261,2.19376e-05,-0.0100137,0.0740141,0,0,2
2016-04-14,0.678862,0.618643,0.0602188,2.05098e-05,1.57697e-05,4.74006e-06,0.128956,0.736227,0.117584,2.17926e-05,-0.0133303,0.0739866,0,0,2
2016-04-19,0.676724,0.613868,0.0628551,2.03114e-05,1.54533e-05,4.85816e-06,0.128956,0.712335,0.0984669,1.79414e-05,-0.0021304,0.0668868,0,0,2
2016-04-20,0.686591,0.626142,0.0604484,2.12672e-05,1.6347e-05,4.92024e-06,0.128956,0.702884,0.076742,1.52983e-05,0.00460884,0.0636314,0,0,2
2016-04-21,0.692232,0.63191,0.0603227,2.17174e-05,1.6777e-05,4.94043e-06,0.128956,0.692529,0.0606191,1.43348e-05,-0.00455356,0.0629678,0,0,2
2016-04-22,0.692798,0.633566,0.0592315,2.17292e-05,1.68688e-05,4.86039e-06,0.128956,0.681606,0.0480398,1.2716e-05,-0.0170557,0.0614532,0,0,2
2016-04-26,0.695509,0.636396,0.0591125,2.20025e-05,1.70873e-05,4.91523e-06,0.128956,0.676417,0.0400207,1.17498e-05,-0.0101586,0.0600234,0,0,2
2016-04-27,0.696163,0.640323,0.05584,2.21313e-05,1.72691e-05,4.86214e-06,0.128956,0.674967,0.0346434,1.16458e-05,-0.0190353,0.0602302,0,0,2
2016-04-28,0.69613,0.6424,0.0537302,2.21486e-05,1.73346e-05,4.81399e-06,0.128956,0.693708,0.0513083,1.21181e-05,-0.0168243,0.0602696,0,0,2
2016-04-29,0.568274,0.635243,-0.066969,1.75304e-05,1.72091e-05,3.2128e-07,0.212721,0.667956,0.0327132,1.14269e-05,-0.014615,0.0589568,0,0,2
2016-05-03,0.563475,0.632251,-0.0687755,1.73903e-05,1.71544e-05,2.35939e-07,0.212721,0.656225,0.0239744,1.04727e-05,-0.0214341,0.0556321,0,0,2
2016-05-04,0.56995,0.637544,-0.0675939,1.77644e-05,1.75431e-05,2.21338e-07,0.212721,0.635945,-0.00159902,9.83156e-06,-0.0195842,0.0574512,0,0,2
2016-05-05,0.561007,0.637491,-0.0764835,1.71665e-05,1.72869e-05,-1.20412e-07,0.212721,0.64148,0.00398918,1.04013e-05,-0.0248975,0.0570368,0,0,2
2016-05-06,0.563007,0.633522,-0.0705159,1.73089e-05,1.72494e-05,5.94577e-08,0.212721,0.641305,0.00778205,1.04316e-05,-0.0230961,0.0569059,0,0,2
2016-05-10,0.563155,0.633486,-0.0703311,1.73221e-05,1.72467e-05,7.543e-08,0.212721,0.62876,-0.00472601,9.44079e-06,-0.0111527,0.053338,0,0,2
2016-05-11,0.568685,0.638057,-0.069371,1.77123e-05,1.76156e-05,9.66799e-08,0.212721,0.653955,0.0158987,9.86004e-06,-0.0162677,0.0536709,0,0,2
2016-05-12,0.562622,0.626803,-0.0641803,1.75923e-05,1.7291e-05,3.01347e-07,0.212721,0.655745,0.0289421,1.04225e-05,-0.0105774,0.0537233,0,0,2
2016-05-13,0.563159,0.629122,-0.0659623,1.75395e-05,1.73306e-05,2.08973e-07,0.212721,0.658969,0.0298471,1.04733e-05,-0.0115746,0.0542181,0,0,2
2016-05-17,0.563329,0.635179,-0.0718501,1.75591e-05,1.7399e-05,1.60143e-07,0.212721,0.630166,-0.00501261,9.89103e-06,-0.00956778,0.0536512,0,0,2
2016-05-18,0.564601,0.635107,-0.0705056,1.76448e-05,1.73891e-05,2.55612e-07,0.212721,0.63541,0.000302803,1.06509e-05,-0.00634922,0.0543469,0,0,2
2016-05-19,0.566765,0.636061,-0.0692952,1.76851e-05,1.74041e-05,2.81024e-07,0.212721,0.621438,-0.0146224,9.44409e-06,-0.0214141,0.0511518,0,0,2
2016-05-20,0.570452,0.639259,-0.0688072,1.79668e-05,1.77248e-05,2.42001e-07,0.212721,0.621193,-0.0180668,9.05271e-06,-0.0180402,0.0508786,0,0,2
2016-05-24,0.57121,0.639445,-0.0682349,1.79087e-05,1.77458e-05,1.62911e-07,0.212721,0.618165,-0.0212796,8.92674e-06,-0.0126424,0.0508208,0,0,2
2016-05-25,0.58442,0.632761,-0.0483409,1.81161e-05,1.72513e-05,8.64816e-07,0.212721,0.625264,-0.00749655,1.03615e-05,-0.00648979,0.0501701,0,0,2
2016-05-26,0.585353,0.634287,-0.0489338,1.81859e-05,1.73414e-05,8.44526e-07,0.212721,0.623835,-0.0104522,1.00829e-05,-0.00373378,0.0497433,0,0,2
2016-05-27,0.0143319,0.627316,-0.612984,2.66943e-07,1.67884e-05,-1.65215e-05,-0.4577,-0.362249,-0.989566,-2.52291e-05,0.000998097,0.0489509,0,0,0
2016-06-01,0.00905831,0.62666,-0.617602,1.68925e-07,1.6741e-05,-1.65721e-05,-0.4577,-0.367952,-0.994612,-2.52682e-05,0.00392241,0.048714,0,0,0
2016-06-02,0.0129249,0.624133,-0.611208,2.40247e-07,1.66921e-05,-1.64519e-05,-0.4577,-0.359876,-0.984008,-2.5013e-05,0.001995,0.0487634,0,0,0
2016-06-03,0.0106262,0.620513,-0.609887,1.97535e-07,1.66279e-05,-1.64304e-05,-0.4577,-0.381152,-1.00167,-2.50766e-05,0.0105112,0.0475965,0,0,0
2016-06-07,0.00284683,0.607813,-0.604966,5.3124e-08,1.62665e-05,-1.62134e-05,-0.4577,-0.444406,-1.05222,-2.72493e-05,0.00886677,0.0477619,0,0,0
2016-06-08,0.00551378,0.606971,-0.601458,1.02622e-07,1.62043e-05,-1.61017e-05,-0.4577,-0.445561,-1.05253,-2.7019e-05,0.0126535,0.0472808,0,0,0
2016-06-09,0.00575225,0.602584,-0.596832,1.07491e-07,1.60723e-05,-1.59648e-05,-0.4577,-0.443597,-1.04618,-2.68002e-05,0.00959806,0.0473366,0,0,0
2016-06-10,0.00430838,0.599722,-0.595414,8.04622e-08,1.59468e-05,-1.58663e-05,-0.4577,-0.445962,-1.04568,-2.66947e-05,0.00565384,0.0471114,0,0,0
2016-06-14,0.0120942,0.598166,-0.586072,2.24931e-07,1.58539e-05,-1.5629e-05,-0.4577,-0.446323,-1.04449,-2.66145e-05,0.00507788,0.0470708,0,0,0
2016-06-15,0.0166548,0.5978,-0.581145,3.07807e-07,1.584e-05,-1.55322e-05,-0.4577,-0.44183,-1.03963,-2.65205e-05,0.00397952,0.0481832,0,0,0
2016-06-16,0.0162959,0.596693,-0.580397,3.01131e-07,1.57772e-05,-1.5476e-05,-0.4577,-0.41252,-1.00921,-2.58516e-05,0.00493281,0.0485975,0,0,0
2016-06-17,0.0157615,0.593825,-0.578064,2.91886e-07,1.56991e-05,-1.54072e-05,-0.4577,-0.447158,-1.04098,-2.68585e-05,0.0113112,0.0479188,0,0,0
