geometry,channel,estimator,age,stratum,pairs,pair_dates,rmse_ratio_to_stream,ci_lo,ci_hi,share_pairs_below_1
neutral,correlation,factor corr K10,63,Q2,399,9199,1.019493,0.993580,1.047634,0.511278
neutral,correlation,"proxy factor corr, core 13",63,Q2,399,9181,0.996567,0.979671,1.012727,0.596491
neutral,correlation,"proxy factor corr, extended 22",63,Q2,399,9116,0.993947,0.978086,1.008296,0.624060
neutral,covariance,holdings cov,63,Q3,417,9894,1.019165,1.006331,1.044783,0.302158
neutral,covariance,"holdings corr, stream vol",63,Q3,417,9894,1.001423,0.998413,1.006062,0.450839
neutral,covariance,"blend, pair weight",63,Q3,417,9894,1.001207,0.998480,1.005258,0.458034
neutral,correlation,holdings corr,63,Q3,417,9894,1.024465,0.984339,1.070235,0.431655
neutral,correlation,blend corr,63,Q3,417,9894,1.017902,0.981808,1.058050,0.436451
neutral,correlation,factor corr K5,63,Q3,417,9894,1.059163,1.002134,1.128334,0.448441
neutral,correlation,factor corr K10,63,Q3,417,9894,1.018015,0.982177,1.059602,0.510791
neutral,correlation,"proxy factor corr, core 13",63,Q3,416,9870,0.985081,0.966967,1.005050,0.706731
neutral,correlation,"proxy factor corr, extended 22",63,Q3,416,9808,0.983894,0.966221,1.001034,0.718750
neutral,covariance,holdings cov,63,Q4,411,9010,1.006288,0.995993,1.022744,0.469586
neutral,covariance,"holdings corr, stream vol",63,Q4,411,9010,0.995583,0.991298,0.998748,0.661800
neutral,covariance,"blend, pair weight",63,Q4,411,9010,0.995614,0.991363,0.998746,0.659367
neutral,correlation,holdings corr,63,Q4,411,9010,0.990075,0.964123,1.012776,0.632603
neutral,correlation,blend corr,63,Q4,411,9010,0.989655,0.964100,1.012063,0.635036
neutral,correlation,factor corr K5,63,Q4,411,9010,1.018063,0.972131,1.083853,0.520681
neutral,correlation,factor corr K10,63,Q4,411,9010,0.970877,0.935854,1.001021,0.613139
neutral,correlation,"proxy factor corr, core 13",63,Q4,411,8990,0.964834,0.941881,0.979828,0.866180
neutral,correlation,"proxy factor corr, extended 22",63,Q4,411,8887,0.964636,0.941342,0.979416,0.878345
neutral,covariance,holdings cov,108,Q1,465,10266,1.293156,1.141717,1.561674,0.025806
neutral,covariance,"holdings corr, stream vol",108,Q1,465,10266,1.089327,1.025996,1.228863,0.079570
neutral,covariance,"blend, pair weight",108,Q1,465,10266,1.012225,0.996504,1.031409,0.180645
neutral,correlation,holdings corr,108,Q1,465,10266,1.290126,1.128888,1.402858,0.088172
neutral,correlation,blend corr,108,Q1,465,10266,1.024370,0.945464,1.075250,0.236559
neutral,correlation,factor corr K5,108,Q1,465,10266,1.045135,1.011288,1.081194,0.395699
neutral,correlation,factor corr K10,108,Q1,465,10266,1.016714,0.993303,1.041451,0.563441
neutral,correlation,"proxy factor corr, core 13",108,Q1,465,10266,1.003377,0.986024,1.023248,0.645161
neutral,correlation,"proxy factor corr, extended 22",108,Q1,465,10239,1.002223,0.984641,1.020914,0.660215
neutral,covariance,holdings cov,108,Q2,399,9190,1.099868,1.034185,1.270503,0.055138
neutral,covariance,"holdings corr, stream vol",108,Q2,399,9190,1.015648,1.003142,1.037490,0.195489
neutral,covariance,"blend, pair weight",108,Q2,399,9190,1.010533,1.001154,1.025694,0.225564
neutral,correlation,holdings corr,108,Q2,399,9190,1.177753,1.109372,1.237129,0.122807
neutral,correlation,blend corr,108,Q2,399,9190,1.101489,1.047657,1.147092,0.185464
neutral,correlation,factor corr K5,108,Q2,399,9190,1.046134,1.006828,1.097363,0.418546
neutral,correlation,factor corr K10,108,Q2,399,9190,1.019311,0.992463,1.049449,0.511278
neutral,correlation,"proxy factor corr, core 13",108,Q2,399,9181,0.996567,0.979521,1.012716,0.596491
neutral,correlation,"proxy factor corr, extended 22",108,Q2,399,9116,0.993947,0.977795,1.008108,0.624060
neutral,covariance,holdings cov,108,Q3,416,9878,1.037302,1.013956,1.082712,0.192308
neutral,covariance,"holdings corr, stream vol",108,Q3,416,9878,1.006375,1.001628,1.014788,0.406250
neutral,covariance,"blend, pair weight",108,Q3,416,9878,1.005346,1.001274,1.012487,0.411058
neutral,correlation,holdings corr,108,Q3,416,9878,1.074944,1.029135,1.136982,0.271635
neutral,correlation,blend corr,108,Q3,416,9878,1.057536,1.021050,1.106562,0.305288
neutral,correlation,factor corr K5,108,Q3,416,9878,1.059201,1.003470,1.130617,0.447115
neutral,correlation,factor corr K10,108,Q3,416,9878,1.018030,0.983214,1.057788,0.509615
neutral,correlation,"proxy factor corr, core 13",108,Q3,416,9870,0.985081,0.968593,1.005175,0.706731
neutral,correlation,"proxy factor corr, extended 22",108,Q3,416,9808,0.983894,0.967712,1.001633,0.718750
neutral,covariance,holdings cov,108,Q4,411,9000,1.022788,1.004953,1.057601,0.218978
neutral,covariance,"holdings corr, stream vol",108,Q4,411,9000,0.997650,0.993273,1.001527,0.552311
neutral,covariance,"blend, pair weight",108,Q4,411,9000,0.997656,0.993354,1.001464,0.552311
