geometry,channel,estimator,age,stratum,pairs,pair_dates,rmse_ratio_to_stream,ci_lo,ci_hi,share_pairs_below_1
neutral,covariance,holdings cov,future,all,23835,594668,1.009308,0.994711,1.019175,0.286889
neutral,covariance,"holdings corr, stream vol",future,all,23835,594668,0.994915,0.983369,1.000902,0.511852
neutral,covariance,"blend, pair weight",future,all,23835,594668,0.994861,0.983365,1.000836,0.513824
neutral,correlation,holdings corr,future,all,23835,594668,0.977303,0.962879,0.990037,0.587372
neutral,correlation,blend corr,future,all,23835,594668,0.976337,0.961849,0.989085,0.590602
neutral,correlation,factor corr K5,future,all,23795,593242,1.037193,1.018984,1.059403,0.514142
neutral,correlation,factor corr K10,future,all,23781,592571,1.001917,0.988301,1.018152,0.581178
neutral,correlation,"proxy factor corr, core 13",future,all,23568,588582,0.983948,0.973004,0.994094,0.693313
neutral,correlation,"proxy factor corr, extended 22",future,all,23389,578411,0.983467,0.973166,0.992994,0.727008
neutral,covariance,holdings cov,0,all,23854,595087,1.006991,0.994114,1.016502,0.305441
neutral,covariance,"holdings corr, stream vol",0,all,23854,595087,0.994576,0.984236,1.000518,0.509726
neutral,covariance,"blend, pair weight",0,all,23854,595087,0.994540,0.984206,1.000465,0.512032
neutral,correlation,holdings corr,0,all,23854,595087,0.979012,0.966110,0.991511,0.591557
neutral,correlation,blend corr,0,all,23854,595087,0.978100,0.965106,0.990499,0.594911
neutral,correlation,factor corr K5,0,all,23813,593649,1.037226,1.018256,1.058415,0.514803
neutral,correlation,factor corr K10,0,all,23801,593001,1.001955,0.987811,1.016359,0.581572
neutral,correlation,"proxy factor corr, core 13",0,all,23594,589077,0.984043,0.974063,0.994761,0.692973
neutral,correlation,"proxy factor corr, extended 22",0,all,23410,578821,0.983559,0.974368,0.993581,0.726783
neutral,covariance,holdings cov,21,all,23770,594210,0.998112,0.985159,1.006649,0.433530
neutral,covariance,"holdings corr, stream vol",21,all,23770,594210,0.994130,0.983875,0.999980,0.555869
neutral,covariance,"blend, pair weight",21,all,23770,594210,0.994047,0.983731,0.999834,0.559697
neutral,correlation,holdings corr,21,all,23770,594210,0.997134,0.983833,1.010230,0.534623
neutral,correlation,blend corr,21,all,23770,594210,0.993594,0.981013,1.006001,0.541018
neutral,correlation,factor corr K5,21,all,23742,592909,1.039658,1.020910,1.061687,0.508719
neutral,correlation,factor corr K10,21,all,23729,592248,1.004365,0.990111,1.019639,0.573897
neutral,correlation,"proxy factor corr, core 13",21,all,23586,589099,0.984729,0.975042,0.994401,0.690834
neutral,correlation,"proxy factor corr, extended 22",21,all,23413,579410,0.983637,0.974059,0.992996,0.726263
neutral,covariance,holdings cov,63,all,23778,594445,1.005334,0.991724,1.014636,0.269493
neutral,covariance,"holdings corr, stream vol",63,all,23778,594445,0.996271,0.985243,1.002844,0.473168
neutral,covariance,"blend, pair weight",63,all,23778,594445,0.996001,0.985109,1.002477,0.479855
neutral,correlation,holdings corr,63,all,23778,594445,1.014678,1.001685,1.028275,0.429767
neutral,correlation,blend corr,63,all,23778,594445,1.005991,0.993624,1.017058,0.442384
neutral,correlation,factor corr K5,63,all,23742,592912,1.040321,1.021766,1.060453,0.506781
neutral,correlation,factor corr K10,63,all,23729,592251,1.004974,0.991041,1.019127,0.571916
neutral,correlation,"proxy factor corr, core 13",63,all,23642,589691,0.985088,0.974902,0.994201,0.689324
neutral,correlation,"proxy factor corr, extended 22",63,all,23416,579834,0.983884,0.974475,0.993239,0.725530
neutral,covariance,holdings cov,108,all,23640,591493,1.014119,0.999578,1.024803,0.178384
neutral,covariance,"holdings corr, stream vol",108,all,23640,591493,0.998416,0.987317,1.004605,0.372673
neutral,covariance,"blend, pair weight",108,all,23640,591493,0.997780,0.986880,1.003746,0.380584
neutral,correlation,holdings corr,108,all,23640,591493,1.035596,1.022217,1.050611,0.323435
neutral,correlation,blend corr,108,all,23640,591493,1.021548,1.010360,1.033026,0.341286
neutral,correlation,factor corr K5,108,all,23608,590012,1.042477,1.024412,1.064410,0.503177
neutral,correlation,factor corr K10,108,all,23595,589440,1.006566,0.994124,1.021348,0.567493
neutral,correlation,"proxy factor corr, core 13",108,all,23508,587101,0.986104,0.976691,0.996824,0.686617
neutral,correlation,"proxy factor corr, extended 22",108,all,23298,577930,0.984697,0.975923,0.994311,0.724654
