geometry,regression,channel,age,stratum,coef,se,t,nobs
neutral,proxy factor corr core 13 vs stream,correlation,108,Q1,-0.006853,0.002480,-2.762992,2873480
neutral,proxy factor corr core 13 vs stream,correlation,108,Q2,-0.003714,0.001655,-2.243311,2873480
neutral,proxy factor corr core 13 vs stream,correlation,108,Q3,-0.002856,0.001363,-2.094698,2873480
neutral,proxy factor corr core 13 vs stream,correlation,108,Q4,-0.001068,0.001051,-1.015719,2873480
neutral,proxy factor corr core 13 vs stream,correlation,0,Q1 - Q4,-0.006873,0.002471,-2.781424,2873480
neutral,proxy factor corr core 13 vs stream,correlation,21,Q1 - Q4,-0.006339,0.002425,-2.613982,2873480
neutral,proxy factor corr core 13 vs stream,correlation,63,Q1 - Q4,-0.005903,0.002431,-2.428435,2873480
neutral,proxy factor corr core 13 vs stream,correlation,108,Q1 - Q4,-0.005785,0.002429,-2.381400,2873480
neutral,proxy factor corr extended 22 vs stream,correlation,0,Q1,-0.006438,0.002380,-2.705307,2826588
neutral,proxy factor corr extended 22 vs stream,correlation,0,Q2,-0.004280,0.001677,-2.552085,2826588
neutral,proxy factor corr extended 22 vs stream,correlation,0,Q3,-0.003180,0.001322,-2.405802,2826588
neutral,proxy factor corr extended 22 vs stream,correlation,0,Q4,-0.001801,0.000985,-1.828186,2826588
neutral,proxy factor corr extended 22 vs stream,correlation,21,Q1,-0.006181,0.002332,-2.650904,2826588
neutral,proxy factor corr extended 22 vs stream,correlation,21,Q2,-0.004306,0.001674,-2.571463,2826588
neutral,proxy factor corr extended 22 vs stream,correlation,21,Q3,-0.003160,0.001319,-2.395608,2826588
neutral,proxy factor corr extended 22 vs stream,correlation,21,Q4,-0.001801,0.000985,-1.827803,2826588
neutral,proxy factor corr extended 22 vs stream,correlation,63,Q1,-0.006094,0.002327,-2.618749,2826588
neutral,proxy factor corr extended 22 vs stream,correlation,63,Q2,-0.004215,0.001675,-2.516050,2826588
neutral,proxy factor corr extended 22 vs stream,correlation,63,Q3,-0.003168,0.001321,-2.398362,2826588
neutral,proxy factor corr extended 22 vs stream,correlation,63,Q4,-0.001802,0.000985,-1.829528,2826588
neutral,proxy factor corr extended 22 vs stream,correlation,108,Q1,-0.005970,0.002301,-2.594276,2826588
neutral,proxy factor corr extended 22 vs stream,correlation,108,Q2,-0.004149,0.001665,-2.491348,2826588
neutral,proxy factor corr extended 22 vs stream,correlation,108,Q3,-0.002985,0.001309,-2.280405,2826588
neutral,proxy factor corr extended 22 vs stream,correlation,108,Q4,-0.001770,0.000986,-1.794136,2826588
neutral,proxy factor corr extended 22 vs stream,correlation,0,Q1 - Q4,-0.004637,0.002228,-2.080721,2826588
neutral,proxy factor corr extended 22 vs stream,correlation,21,Q1 - Q4,-0.004380,0.002177,-2.011663,2826588
neutral,proxy factor corr extended 22 vs stream,correlation,63,Q1 - Q4,-0.004292,0.002172,-1.976281,2826588
neutral,proxy factor corr extended 22 vs stream,correlation,108,Q1 - Q4,-0.004200,0.002167,-1.938624,2826588
neutral,"staleness cost, holdings cov vs fresh",covariance,21,Q1,3518622139.967739,3501590737.166013,1.004864,2162714
neutral,"staleness cost, holdings cov vs fresh",covariance,21,Q2,54194040683.814499,54461908418.091034,0.995082,2162714
neutral,"staleness cost, holdings cov vs fresh",covariance,21,Q3,-0.375958,0.291509,-1.289696,2162714
neutral,"staleness cost, holdings cov vs fresh",covariance,21,Q4,-0.266019,0.188620,-1.410343,2162714
neutral,"staleness cost, holdings cov vs fresh",covariance,63,Q1,2679939635.386959,2689889509.262151,0.996301,2162714
neutral,"staleness cost, holdings cov vs fresh",covariance,63,Q2,49200804297.031601,49441751402.815979,0.995127,2162714
neutral,"staleness cost, holdings cov vs fresh",covariance,63,Q3,-0.294680,0.223525,-1.318332,2162714
neutral,"staleness cost, holdings cov vs fresh",covariance,63,Q4,-0.264384,0.156486,-1.689502,2162714
neutral,"staleness cost, holdings cov vs fresh",covariance,108,Q1,-2460537213.665851,2408039163.936680,-1.021801,2162714
neutral,"staleness cost, holdings cov vs fresh",covariance,108,Q2,2674314691.067401,2702925056.936896,0.989415,2162714
neutral,"staleness cost, holdings cov vs fresh",covariance,108,Q3,0.073977,0.110463,0.669698,2162714
neutral,"staleness cost, holdings cov vs fresh",covariance,108,Q4,0.004732,0.115688,0.040903,2162714
neutral,"staleness cost, holdings cov vs fresh",covariance,21,Q1 - Q4,3518622140.233757,3501590737.160129,1.004864,2162714
neutral,"staleness cost, holdings cov vs fresh",covariance,63,Q1 - Q4,2679939635.651342,2689889509.262779,0.996301,2162714
neutral,"staleness cost, holdings cov vs fresh",covariance,108,Q1 - Q4,-2460537213.670583,2408039163.931915,-1.021801,2162714
neutral,"staleness cost, holdings corr vs fresh",correlation,21,Q1,0.010917,0.002738,3.987937,2162714
neutral,"staleness cost, holdings corr vs fresh",correlation,21,Q2,0.000975,0.000550,1.773296,2162714
neutral,"staleness cost, holdings corr vs fresh",correlation,21,Q3,0.000243,0.000371,0.656048,2162714
