geometry,channel,estimator,age,stratum,pairs,pair_dates,rmse_ratio_to_stream,ci_lo,ci_hi,share_pairs_below_1
neutral,correlation,"proxy factor corr, extended 22",future,all,29094,744767,0.953462,0.929942,0.971118,0.729257
neutral,covariance,holdings cov,0,all,44708,1279716,0.969523,0.950486,0.987156,0.592713
neutral,covariance,"holdings corr, stream vol",0,all,44708,1279716,0.959172,0.945542,0.971252,0.800908
neutral,covariance,"blend, pair weight",0,all,44708,1279716,0.958957,0.945313,0.970982,0.807462
neutral,correlation,holdings corr,0,all,44708,1279716,0.877685,0.854404,0.901229,0.794511
neutral,correlation,blend corr,0,all,44708,1279716,0.870937,0.848296,0.893759,0.805292
neutral,correlation,factor corr K5,0,all,40791,1128366,0.955460,0.931696,0.977488,0.629011
neutral,correlation,factor corr K10,0,all,37693,1025211,0.924660,0.904600,0.943307,0.722362
neutral,correlation,"proxy factor corr, core 13",0,all,36251,961096,0.937231,0.915650,0.955281,0.744283
neutral,correlation,"proxy factor corr, extended 22",0,all,29111,746801,0.953433,0.931795,0.971369,0.729037
neutral,covariance,holdings cov,21,all,43890,1233745,0.962488,0.940324,0.981532,0.627751
neutral,covariance,"holdings corr, stream vol",21,all,43890,1233745,0.959153,0.942583,0.972734,0.794008
neutral,covariance,"blend, pair weight",21,all,43890,1233745,0.959010,0.942712,0.972363,0.804511
neutral,correlation,holdings corr,21,all,43890,1233745,0.916037,0.892117,0.937006,0.748234
neutral,correlation,blend corr,21,all,43890,1233745,0.905639,0.883652,0.924461,0.763135
neutral,correlation,factor corr K5,21,all,40801,1130102,0.955715,0.932023,0.978688,0.628318
neutral,correlation,factor corr K10,21,all,37704,1026677,0.924750,0.902276,0.943858,0.722815
neutral,correlation,"proxy factor corr, core 13",21,all,36253,962291,0.937314,0.915768,0.955816,0.744104
neutral,correlation,"proxy factor corr, extended 22",21,all,29128,747903,0.953488,0.932790,0.971511,0.728989
neutral,covariance,holdings cov,63,all,40426,1121521,0.978319,0.968357,0.988794,0.622223
neutral,covariance,"holdings corr, stream vol",63,all,40426,1121521,0.974658,0.968334,0.980401,0.781725
neutral,covariance,"blend, pair weight",63,all,40426,1121521,0.974652,0.968394,0.980189,0.799164
neutral,correlation,holdings corr,63,all,40426,1121521,0.946031,0.925657,0.967380,0.696977
neutral,correlation,blend corr,63,all,40426,1121521,0.931908,0.913813,0.949738,0.721392
neutral,correlation,factor corr K5,63,all,40426,1121521,0.955649,0.932520,0.978026,0.627616
neutral,correlation,factor corr K10,63,all,37825,1029547,0.924551,0.903654,0.942980,0.723120
neutral,correlation,"proxy factor corr, core 13",63,all,36370,964928,0.936940,0.916542,0.955419,0.744047
neutral,correlation,"proxy factor corr, extended 22",63,all,29199,749709,0.952913,0.932780,0.970449,0.729580
neutral,covariance,holdings cov,108,all,37538,1013733,0.985710,0.975074,0.995848,0.581837
neutral,covariance,"holdings corr, stream vol",108,all,37538,1013733,0.979594,0.972336,0.985025,0.755554
neutral,covariance,"blend, pair weight",108,all,37538,1013733,0.979553,0.972432,0.984577,0.774602
neutral,correlation,holdings corr,108,all,37538,1013733,0.970004,0.946519,0.990336,0.645239
neutral,correlation,blend corr,108,all,37538,1013733,0.953160,0.931240,0.969544,0.677820
neutral,correlation,factor corr K5,108,all,37538,1013733,0.957993,0.931855,0.980959,0.623954
neutral,correlation,factor corr K10,108,all,37538,1013733,0.925145,0.902350,0.943694,0.722122
neutral,correlation,"proxy factor corr, core 13",108,all,36371,964935,0.936935,0.914721,0.954802,0.744054
neutral,correlation,"proxy factor corr, extended 22",108,all,29199,749695,0.952914,0.930100,0.969893,0.729580
