geometry,channel,estimator,age,stratum,pairs,pair_dates,rmse_ratio_to_stream,ci_lo,ci_hi,share_pairs_below_1
neutral,correlation,"proxy factor corr, core 13",future,all,41440,1127812,0.980894,0.972446,0.989390,0.722104
neutral,correlation,"proxy factor corr, extended 22",future,all,34682,890723,0.981805,0.973708,0.989441,0.757655
neutral,covariance,holdings cov,0,all,48139,1462580,1.002380,0.992332,1.010012,0.362617
neutral,covariance,"holdings corr, stream vol",0,all,48139,1462580,0.991794,0.984142,0.996653,0.583311
neutral,covariance,"blend, pair weight",0,all,48139,1462580,0.991739,0.984111,0.996579,0.585907
neutral,correlation,holdings corr,0,all,48139,1462580,0.937291,0.924142,0.948093,0.772243
neutral,correlation,blend corr,0,all,48139,1462580,0.936050,0.922912,0.947007,0.775047
neutral,correlation,factor corr K5,0,all,45082,1306190,1.052955,1.034459,1.073988,0.497804
neutral,correlation,factor corr K10,0,all,43009,1203373,1.009810,0.997347,1.023734,0.576972
neutral,correlation,"proxy factor corr, core 13",0,all,41370,1127590,0.980988,0.972468,0.989419,0.721707
neutral,correlation,"proxy factor corr, extended 22",0,all,34671,891009,0.981886,0.974225,0.990124,0.757550
neutral,covariance,holdings cov,21,all,47270,1410338,0.991430,0.980460,1.001129,0.464629
neutral,covariance,"holdings corr, stream vol",21,all,47270,1410338,0.988801,0.980595,0.995601,0.615824
neutral,covariance,"blend, pair weight",21,all,47270,1410338,0.988710,0.980417,0.995445,0.621938
neutral,correlation,holdings corr,21,all,47270,1410338,0.982793,0.971900,0.994611,0.663634
neutral,correlation,blend corr,21,all,47270,1410338,0.978110,0.967899,0.987676,0.671483
neutral,correlation,factor corr K5,21,all,45274,1308533,1.055179,1.037003,1.077376,0.493153
neutral,correlation,factor corr K10,21,all,43049,1203661,1.012088,0.999203,1.027033,0.570257
neutral,correlation,"proxy factor corr, core 13",21,all,41395,1127819,0.981716,0.972873,0.989901,0.719797
neutral,correlation,"proxy factor corr, extended 22",21,all,34666,891516,0.982080,0.974307,0.990196,0.757111
neutral,covariance,holdings cov,63,all,45166,1301941,1.003645,0.993479,1.010220,0.330005
neutral,covariance,"holdings corr, stream vol",63,all,45166,1301941,0.995868,0.987746,1.000618,0.547934
neutral,covariance,"blend, pair weight",63,all,45166,1301941,0.995496,0.987548,1.000098,0.558208
neutral,correlation,holdings corr,63,all,45166,1301941,1.009574,0.997621,1.023976,0.526524
neutral,correlation,blend corr,63,all,45166,1301941,0.997993,0.988605,1.007085,0.543196
neutral,correlation,factor corr K5,63,all,45111,1299591,1.055511,1.037459,1.076382,0.491964
neutral,correlation,factor corr K10,63,all,42984,1203065,1.012706,1.000141,1.026956,0.568514
neutral,correlation,"proxy factor corr, core 13",63,all,41374,1127775,0.982026,0.974048,0.990418,0.718035
neutral,correlation,"proxy factor corr, extended 22",63,all,34639,891740,0.982303,0.974326,0.990018,0.756517
neutral,covariance,holdings cov,108,all,42807,1187132,1.012939,1.002207,1.020215,0.203985
neutral,covariance,"holdings corr, stream vol",108,all,42807,1187132,0.998900,0.990641,1.003492,0.428925
neutral,covariance,"blend, pair weight",108,all,42807,1187132,0.998026,0.990008,1.002359,0.443175
neutral,correlation,holdings corr,108,all,42807,1187132,1.031502,1.018539,1.044036,0.383816
neutral,correlation,blend corr,108,all,42807,1187132,1.015074,1.004332,1.023977,0.409466
neutral,correlation,factor corr K5,108,all,42761,1185004,1.052851,1.034263,1.071348,0.495054
neutral,correlation,factor corr K10,108,all,42743,1184174,1.012517,0.999520,1.025663,0.566806
neutral,correlation,"proxy factor corr, core 13",108,all,41391,1126435,0.982685,0.974725,0.991089,0.716847
neutral,correlation,"proxy factor corr, extended 22",108,all,34633,890841,0.982842,0.975541,0.990897,0.756735
