geometry,channel,estimator,age,stratum,pairs,pair_dates,rmse_ratio_to_stream,ci_lo,ci_hi,share_pairs_below_1
neutral,covariance,holdings cov,future,all,1982,47073,1.021430,0.996966,1.058008,0.424319
neutral,covariance,"holdings corr, stream vol",future,all,1982,47073,1.002952,0.996083,1.012825,0.467205
neutral,covariance,"blend, pair weight",future,all,1982,47073,1.001401,0.995457,1.009361,0.477296
neutral,correlation,holdings corr,future,all,1982,47073,0.918084,0.874611,0.964505,0.701816
neutral,correlation,blend corr,future,all,1982,47073,0.904864,0.864034,0.947047,0.719980
neutral,correlation,factor corr K5,future,all,1982,47073,1.036774,1.004662,1.081819,0.519677
neutral,correlation,factor corr K10,future,all,1982,47033,1.009091,0.983568,1.044787,0.616549
neutral,correlation,"proxy factor corr, core 13",future,all,1982,46923,0.994288,0.976078,1.021495,0.736630
neutral,correlation,"proxy factor corr, extended 22",future,all,1977,46359,0.995742,0.980618,1.021477,0.745574
neutral,covariance,holdings cov,0,all,1983,47202,1.011596,0.992302,1.038443,0.434695
neutral,covariance,"holdings corr, stream vol",0,all,1983,47202,1.000814,0.995507,1.007384,0.474534
neutral,covariance,"blend, pair weight",0,all,1983,47202,0.999672,0.994876,1.005386,0.488149
neutral,correlation,holdings corr,0,all,1983,47202,0.946852,0.902415,0.996050,0.677761
neutral,correlation,blend corr,0,all,1983,47202,0.933686,0.894401,0.977396,0.698941
neutral,correlation,factor corr K5,0,all,1983,47202,1.037024,1.004141,1.078040,0.520424
neutral,correlation,factor corr K10,0,all,1983,47162,1.009240,0.983544,1.041933,0.616238
neutral,correlation,"proxy factor corr, core 13",0,all,1983,47052,0.994459,0.976130,1.020241,0.735754
neutral,correlation,"proxy factor corr, extended 22",0,all,1978,46488,0.995901,0.981048,1.019712,0.745197
neutral,covariance,holdings cov,21,all,1976,47252,1.017848,0.997174,1.048514,0.409919
neutral,covariance,"holdings corr, stream vol",21,all,1976,47252,1.005634,0.996673,1.019671,0.432692
neutral,covariance,"blend, pair weight",21,all,1976,47252,1.001747,0.996209,1.008823,0.440789
neutral,correlation,holdings corr,21,all,1976,47252,1.103126,1.040904,1.168237,0.428138
neutral,correlation,blend corr,21,all,1976,47252,1.055816,1.012679,1.101485,0.450405
neutral,correlation,factor corr K5,21,all,1976,47252,1.039607,1.006643,1.077186,0.511640
neutral,correlation,factor corr K10,21,all,1976,47212,1.011961,0.986526,1.042905,0.609818
neutral,correlation,"proxy factor corr, core 13",21,all,1976,47102,0.997052,0.979640,1.021825,0.735830
neutral,correlation,"proxy factor corr, extended 22",21,all,1971,46598,0.996160,0.980668,1.019614,0.742770
neutral,covariance,holdings cov,63,all,1982,47641,1.067649,1.037978,1.117101,0.197275
neutral,covariance,"holdings corr, stream vol",63,all,1982,47641,1.010817,1.003034,1.023960,0.329970
neutral,covariance,"blend, pair weight",63,all,1982,47641,1.003641,1.000497,1.007826,0.354692
neutral,correlation,holdings corr,63,all,1982,47641,1.165302,1.105784,1.223627,0.296670
neutral,correlation,blend corr,63,all,1982,47641,1.063690,1.034252,1.090388,0.326942
neutral,correlation,factor corr K5,63,all,1982,47641,1.042032,1.011417,1.083903,0.504036
neutral,correlation,factor corr K10,63,all,1982,47601,1.013806,0.989751,1.045063,0.601413
neutral,correlation,"proxy factor corr, core 13",63,all,1982,47491,0.998432,0.982847,1.024230,0.725025
neutral,correlation,"proxy factor corr, extended 22",63,all,1982,47110,0.996199,0.981290,1.020500,0.743693
neutral,covariance,holdings cov,108,all,1982,47520,1.094870,1.056610,1.157118,0.105954
neutral,covariance,"holdings corr, stream vol",108,all,1982,47520,1.017621,1.008059,1.034858,0.259334
neutral,covariance,"blend, pair weight",108,all,1982,47520,1.006838,1.003205,1.011553,0.291625
neutral,correlation,holdings corr,108,all,1982,47520,1.183060,1.119802,1.241836,0.226539
neutral,correlation,blend corr,108,all,1982,47520,1.063893,1.034558,1.091989,0.278002
neutral,correlation,factor corr K5,108,all,1982,47520,1.042092,1.008285,1.083473,0.502018
neutral,correlation,factor corr K10,108,all,1982,47520,1.013651,0.988635,1.048174,0.601413
neutral,correlation,"proxy factor corr, core 13",108,all,1982,47465,0.998498,0.982743,1.026091,0.724016
neutral,correlation,"proxy factor corr, extended 22",108,all,1982,47110,0.996199,0.980699,1.021603,0.743693
