geometry,channel,estimator,age,stratum,pairs,pair_dates,rmse_ratio_to_stream,ci_lo,ci_hi,share_pairs_below_1
neutral,correlation,holdings corr,63,<0.75,1869,46611,1.147301,1.073799,1.252956,0.238095
neutral,correlation,blend corr,63,<0.75,1869,46611,1.049211,1.016316,1.091545,0.290530
neutral,correlation,factor corr K5,63,<0.75,1865,46537,1.036223,0.999381,1.076657,0.491689
neutral,correlation,factor corr K10,63,<0.75,1865,46520,1.007802,0.980238,1.043229,0.590885
neutral,correlation,"proxy factor corr, core 13",63,<0.75,1858,46358,0.990872,0.971485,1.020349,0.685684
neutral,correlation,"proxy factor corr, extended 22",63,<0.75,1850,46008,0.991307,0.972289,1.018320,0.700541
neutral,covariance,holdings cov,63,>0.95,7688,177037,1.000446,0.971663,1.016060,0.232700
neutral,covariance,"holdings corr, stream vol",63,>0.95,7688,177037,0.992098,0.969968,1.001966,0.462669
neutral,covariance,"blend, pair weight",63,>0.95,7688,177037,0.992091,0.970041,1.001907,0.462799
neutral,correlation,holdings corr,63,>0.95,7688,177037,0.997804,0.979168,1.014782,0.448621
neutral,correlation,blend corr,63,>0.95,7688,177037,0.997075,0.978892,1.013824,0.451223
neutral,correlation,factor corr K5,63,>0.95,7676,176454,1.076953,1.042525,1.118879,0.468864
neutral,correlation,factor corr K10,63,>0.95,7671,176305,1.029062,1.004786,1.057720,0.517794
neutral,correlation,"proxy factor corr, core 13",63,>0.95,7619,175261,0.987461,0.971615,1.002917,0.687098
neutral,correlation,"proxy factor corr, extended 22",63,>0.95,7518,171836,0.985648,0.969519,1.000544,0.728518
neutral,covariance,holdings cov,108,0.75-0.85,3330,87892,1.014024,1.005966,1.023554,0.228529
neutral,covariance,"holdings corr, stream vol",108,0.75-0.85,3330,87892,1.001924,0.996307,1.007581,0.394895
neutral,covariance,"blend, pair weight",108,0.75-0.85,3330,87892,1.000621,0.995511,1.005375,0.404805
neutral,correlation,holdings corr,108,0.75-0.85,3330,87892,1.050282,1.025914,1.076048,0.286486
neutral,correlation,blend corr,108,0.75-0.85,3330,87892,1.031975,1.011605,1.050617,0.318018
neutral,correlation,factor corr K5,108,0.75-0.85,3326,87504,1.009834,0.981690,1.042243,0.514131
neutral,correlation,factor corr K10,108,0.75-0.85,3324,87243,0.987867,0.967596,1.010372,0.577918
neutral,correlation,"proxy factor corr, core 13",108,0.75-0.85,3313,86686,0.982111,0.971473,0.993509,0.702385
neutral,correlation,"proxy factor corr, extended 22",108,0.75-0.85,3296,85065,0.981775,0.971734,0.992393,0.734527
neutral,covariance,holdings cov,108,0.85-0.95,10865,283251,1.014389,1.003409,1.022585,0.191440
neutral,covariance,"holdings corr, stream vol",108,0.85-0.95,10865,283251,0.998523,0.990669,1.003287,0.414726
neutral,covariance,"blend, pair weight",108,0.85-0.95,10865,283251,0.998260,0.990509,1.002797,0.419972
neutral,correlation,holdings corr,108,0.85-0.95,10865,283251,1.023962,1.010144,1.038445,0.340635
neutral,correlation,blend corr,108,0.85-0.95,10865,283251,1.018842,1.005832,1.032153,0.354533
neutral,correlation,factor corr K5,108,0.85-0.95,10852,282801,1.026567,1.002347,1.050578,0.536583
neutral,correlation,factor corr K10,108,0.85-0.95,10846,282633,0.993420,0.976146,1.008235,0.605661
neutral,correlation,"proxy factor corr, core 13",108,0.85-0.95,10828,282002,0.981882,0.967877,0.994209,0.686553
neutral,correlation,"proxy factor corr, extended 22",108,0.85-0.95,10736,277718,0.983789,0.972462,0.995223,0.723361
neutral,covariance,holdings cov,108,<0.75,1850,46022,1.048203,1.017919,1.190768,0.122703
neutral,covariance,"holdings corr, stream vol",108,<0.75,1850,46022,1.011705,1.003554,1.064122,0.199459
neutral,covariance,"blend, pair weight",108,<0.75,1850,46022,1.005840,1.000489,1.021180,0.271892
neutral,correlation,holdings corr,108,<0.75,1850,46022,1.162227,1.095896,1.257288,0.178919
neutral,correlation,blend corr,108,<0.75,1850,46022,1.044853,1.015153,1.077629,0.271351
neutral,correlation,factor corr K5,108,<0.75,1847,45962,1.041337,1.009004,1.079808,0.485111
neutral,correlation,factor corr K10,108,<0.75,1847,45953,1.011786,0.987178,1.046851,0.584732
neutral,correlation,"proxy factor corr, core 13",108,<0.75,1840,45807,0.993462,0.975127,1.023031,0.679891
neutral,correlation,"proxy factor corr, extended 22",108,<0.75,1832,45497,0.993850,0.976955,1.020995,0.695961
neutral,covariance,holdings cov,108,>0.95,7682,176676,1.007340,0.983091,1.023383,0.161937
